93019,211,0,4,99470,0,bez Niepolomic,0,0,2954,459,Kombinat,3040,1288,Chobot Leśniczówka,33,
93020,211,0,1,99307,0,bez Niepolomic,0,0,3040,1288,Chobot Leśniczówka,2954,459,Kombinat,32,
93020,211,0,2,98404,0,bez Niepolomic,0,0,3040,1288,Chobot Leśniczówka,2954,459,Kombinat,32,
93020,211,0,3,98556,0,bez Niepolomic,0,0,3040,1288,Chobot Leśniczówka,2954,459,Kombinat,32,
93020,211,0,4,99470,0,bez Niepolomic,0,0,3040,1288,Chobot Leśniczówka,2954,459,Kombinat,32,
93054,238,0,1,99329,0,bez Rudawa Kosciól,0,0,1988,135,Bronowice Małe,1,1,Młynka Pętla,26,
93054,238,0,2,98424,0,bez Rudawa Kosciól,0,0,1988,135,Bronowice Małe,1,1,Młynka Pętla,26,
93054,238,0,3,98575,0,bez Rudawa Kosciól,0,0,1988,135,Bronowice Małe,1,1,Młynka Pętla,26,
93054,238,0,4,99492,0,bez Rudawa Kosciól,0,0,1988,135,Bronowice Małe,1,1,Młynka Pętla,26,
93055,238,0,1,99329,0,bez Rudawa Kosciól,0,0,1,1,Młynka Pętla,1988,135,Bronowice Małe,26,
93055,238,0,2,98424,0,bez Rudawa Kosciól,0,0,1,1,Młynka Pętla,1988,135,Bronowice Małe,26,
93055,238,0,3,98575,0,bez Rudawa Kosciól,0,0,1,1,Młynka Pętla,1988,135,Bronowice Małe,26,
93055,238,0,4,99492,0,bez Rudawa Kosciól,0,0,1,1,Młynka Pętla,1988,135,Bronowice Małe,26,
93056,238,0,1,99329,0,bez Rudawa Kosciól,0,0,24,12,Rondo Ofiar Katynia,1,1,Młynka Pętla,24,
